specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1334,699.667,
,,,,,,,1224,697,
,,,,,,,1054.667,667,
,,,,,,,1022.667,712.333,
FJ170709-051,borealis,W,JL,4.636296629,17.69171905,139.155,1089.667,641,
,,,,,,,1223,731.667,
,,,,,,,1208.333,753,
,,,,,,,1105.667,757.667,
,,,,,,,941.667,735,
,,,,,,,905,773.667,
FJ170709-052,vagans,Q,JL,5.647976992,23.30101771,139.155,1438.333,579.333,its.slight.tilt
,,,,,,,1630.333,670.667,
,,,,,,,1618.333,694,
,,,,,,,1480.333,703.333,
,,,,,,,1273,699.333,
,,,,,,,1232.333,756,
FJ170709-063,borealis,W,JL,4.574283334,19.91262892,140.506,1287.667,594.333,its.slight.tilt
,,,,,,,1422.333,679,
,,,,,,,1407.667,697.667,
,,,,,,,1311,705,
,,,,,,,1143.667,692.333,
,,,,,,,1107,733.667,
FJ170709-064,bimaculatus,W,JL,4.267584691,17.78771783,139.65,1219.333,561.667,its.large.tilt
,,,,,,,1360,641,
,,,,,,,1349.333,659,
,,,,,,,1234.667,661.667,
,,,,,,,1050.667,650.333,
,,,,,,,1030,692.333,
FJ170709-066,bimaculatus,W,JL,4.368748113,19.13691795,140.075,1290,839.667,its.large.tilt
,,,,,,,1453.333,907.667,
,,,,,,,1444.667,927.667,
,,,,,,,1316,940.333,
,,,,,,,1131.333,940.333,
,,,,,,,1106.667,982.333,
FJ170712-009,borealis,W,JL,4.656473319,22.6237586,139.651,1336,590,its.large.tilt
,,,,,,,1513,690,
,,,,,,,1492,720,
,,,,,,,1355,736,
,,,,,,,1164,724,
,,,,,,,1111,783,
FJ170712-011,borealis,W,JL,4.625095678,19.51664007,139.385,1141,550,
,,,,,,,1279,629,
,,,,,,,1262,652,
,,,,,,,1158,666,
,,,,,,,985,659,
,,,,,,,949,702,
FJ170712-018,vagans,W,JL,4.820611078,18.55006282,140.502,1045,875,
,,,,,,,1189,957.667,
,,,,,,,1175.667,973,
,,,,,,,1064.333,974.333,
,,,,,,,885.667,960.333,
,,,,,,,859.667,998.333,
FJ170712-020,vagans,W,JL,3.629901867,13.35554853,139.032,1147.667,639,
,,,,,,,1249,697,
,,,,,,,1240.333,711,
,,,,,,,1167,713,
,,,,,,,1039.667,699.667,
,,,,,,,1026.333,731.667,
FJ170712-038,cf sandersoni,W,JL,4.636877969,19.33266975,139.359,1102.667,661.333,its.large.tilt
,,,,,,,1228,744,
,,,,,,,1213.333,758.667,
,,,,,,,1106.667,752,
,,,,,,,945.333,726.667,
,,,,,,,922,762,
FJ170712-071,bimaculatus,W,JL,4.406994808,20.23435377,139.55,1077,587,its.large.tilt
,,,,,,,1247,673,
,,,,,,,1230,698,
,,,,,,,1087,706,
,,,,,,,909,704,
,,,,,,,865,749,
FJ170722-029,cf rufocinctus,M,JL,4.651802989,19.69166899,140.354,1294,582,labeled as W in pictures
,,,,,,,1453,682,
,,,,,,,1439,699,
,,,,,,,1304,688,
,,,,,,,1119,670,
,,,,,,,1085,716,
FJ170722-031,vagans,W,JL,5.61727505,,139.104,1349,528,
,,,,,,,1526,629,
,,,,,,,1505,648,
,,,,,,,1369,653,
,,,,,,,1165,628,
,,,,,,,1120,684,
FJ170723-032,bimaculatus,W,JL,4.342964889,18.15264637,139.607,1209,593,its.slight.tilt
,,,,,,,1348.333,687.667,
,,,,,,,1332.333,707.667,
,,,,,,,1221.667,701,
,,,,,,,1053.667,683,
,,,,,,,1017,725,
FJ170727-030,bimaculatus,W,JL,4.582208946,20.31625415,139.35,1341,585,its.large.tilt
,,,,,,,1500,700,
,,,,,,,1488,721,
,,,,,,,1363,711,
,,,,,,,1169,687,
,,,,,,,1121,727,
FJ170804-081,bimaculatus,W,JL,4.165414895,0.997027483,140.464,1250.333,552,its.large.tilt
,,,,,,,1397,640,
,,,,,,,1387.667,660,
,,,,,,,1246.333,656.667,
,,,,,,,1091.667,648.667,
,,,,,,,1055,690.667,
FJ170830-162,vagans,W,JL,,,139.234,1187,626,
,,,,,,,1344,714,
,,,,,,,1333,735,
,,,,,,,1201,740,
,,,,,,,1013,722,
,,,,,,,979,771,
FJ170830-165,borealis,M,JL,,,140.031,1172,527,
,,,,,,,1300,608,
,,,,,,,1284,630,
,,,,,,,1166,640,
,,,,,,,1007,634,
,,,,,,,978,682,
FJ170830-166,vagans,W,JL,,,140.9,1237.667,607,
,,,,,,,1407,703.667,
,,,,,,,1393,727,
,,,,,,,1271.667,726.333,
,,,,,,,1069,697,
,,,,,,,1034.333,747,
FJ170830-169,borealis,W,JL,,,140.014,1272,556.667,
,,,,,,,1445.333,634.667,
,,,,,,,1435.333,660.667,
,,,,,,,1304,691.333,
,,,,,,,1114,701.333,
,,,,,,,1083.333,763.333,
FJ170830-169a,vagans,W,JL,,,138.907,1226.667,563.667,
,,,,,,,1398.667,643,
,,,,,,,1390.667,663,
,,,,,,,1256,677,
,,,,,,,1054.667,674.333,
,,,,,,,1030,725.667,
FJ180607-002,impatiens,Q,JL,6.899055995,,141.049,1109,680,its.large.tilt
,,,,,,,1341,788,
,,,,,,,1317,825.333,
,,,,,,,1134.333,841.333,
,,,,,,,869,840,
,,,,,,,825,916,
FJ180607-003,bimaculatus,Q,JL,7.400108637,,141.066,1116,856,its.large.tilt
,,,,,,,1334,995,
,,,,,,,1311,1031,
,,,,,,,1120,1016,
,,,,,,,891,988,
,,,,,,,821,1048,
FJ180607-004,bimaculatus,W,JL,5.266378014,25.23389425,141.123,954,575,its.slight.tilt
,,,,,,,1129.333,682.333,
,,,,,,,1113.333,705,
,,,,,,,964.667,697.667,
,,,,,,,782,685,
,,,,,,,736,733,
FJ180607-005,bimaculatus,W,JL,,,140.388,652.667,662.667,
,,,,,,,795.333,729.333,
,,,,,,,776,754,
,,,,,,,668.667,752.667,
,,,,,,,515.333,762,
,,,,,,,492.667,804,
FJ180607-007,impatiens,Q,JL,,,140.004,1451,609,
,,,,,,,1701,714,
,,,,,,,1672,745,
,,,,,,,1483,761,
,,,,,,,1213,767,
,,,,,,,1170,838,
FJ180619-009,bimaculatus,W,JL,4.547601621,20.07419535,139.808,1330,511.333,its.large.tilt
,,,,,,,1482,605.333,
,,,,,,,1470.667,625.333,
,,,,,,,1344.667,618,
,,,,,,,1171.333,603.333,
,,,,,,,1131.333,646,
FJ180619-014,vagans,W,JL,4.301925776,17.09871742,139.106,1255,567.667,
,,,,,,,1370.333,641.667,
,,,,,,,1365,659,
,,,,,,,1277.667,653,
,,,,,,,1132.333,631.667,
,,,,,,,1104.333,662.333,
FJ190605-002,impatiens,Q,JL,6.235906282,,142.34,1272.333,377.667,
,,,,,,,1489.667,519,
,,,,,,,1468.333,548.333,
,,,,,,,1273.667,529.667,
,,,,,,,1052.333,497.667,
,,,,,,,988.333,553.667,
FJ190605-003,impatiens,Q,JL,6.706298079,28.28293534,141.023,1208,590,
,,,,,,,1441,706,
,,,,,,,1427,740,
,,,,,,,1223,737,
,,,,,,,998,730,
,,,,,,,946,795,
FJ190610-011,cf rufocinctus,W,JL,,,139.59,1085.333,544.333,
,,,,,,,1264,645.667,
,,,,,,,1248,673.667,
,,,,,,,1108,669.667,
,,,,,,,908,644.333,
,,,,,,,872,704.333,
FJ190610-012,rufocinctus,W,JL,5.770290033,26.13260891,141.014,1226,569,
,,,,,,,1414,665,
,,,,,,,1399,698,
,,,,,,,1226,712,
,,,,,,,1016,714,
,,,,,,,973,779,
FJ190610-013,vagans,W,JL,5.046985075,21.31815899,141.031,1219.333,394,
,,,,,,,1380.667,483.333,
,,,,,,,1370,506,
,,,,,,,1250,512.667,
,,,,,,,1043.333,494,
,,,,,,,1019.333,547.333,
FJ190612-001,bimaculatus,W,JL,3.299157283,13.88765409,140.448,1598,750.667,
,,,,,,,1705.333,808.667,
,,,,,,,1694,823.333,
,,,,,,,1616.667,832,
,,,,,,,1489.333,834.667,
,,,,,,,1468,866.667,
FJ190612-002,impatiens,W,JL,4.320965566,17.14128629,140.671,885,561,
,,,,,,,1012,642,
,,,,,,,998,661,
,,,,,,,898,661,
,,,,,,,744,642,
,,,,,,,717,677,
FJ190612-003,impatiens,W,JL,4.33856958,15.95620817,140.906,872,631.333,its.slight.tilt
,,,,,,,996.667,692.667,
,,,,,,,988,711.333,
,,,,,,,894.667,721.333,
,,,,,,,750.667,721.333,
,,,,,,,732.667,759.333,
FJ190619-001,ternarius,Q,JL,5.657734227,23.15189505,141.338,1053,439,its.large.tilt
,,,,,,,1239,524,
,,,,,,,1226,550,
,,,,,,,1064,561,
,,,,,,,872,559,
,,,,,,,834,615,
FJ190619-002,ternarius,Q,JL,6.171017919,23.34128718,141,1126,477,its.large.tilt
,,,,,,,1319,605,
,,,,,,,1304,634,
,,,,,,,1124,626,
,,,,,,,923,598,
,,,,,,,865,661,
FJ190619-003,ternarius,W,JL,4.019258487,16.42328612,140.892,760.667,447,
,,,,,,,891.333,504.333,
,,,,,,,882,522.333,
,,,,,,,778.667,533.667,
,,,,,,,620.667,541.667,
,,,,,,,608,581,
FJ190619-004,ternarius,W,JL,3.529018305,15.91967741,140.311,741.333,492.667,its.large.tilt
,,,,,,,862,559.333,
,,,,,,,851.333,576.667,
,,,,,,,750,582,
,,,,,,,609.333,575.333,
,,,,,,,588.667,612,
FJ190619-005,bimaculatus,W,JL,4.056351881,18.56374353,140.675,973.667,592.667,
,,,,,,,1107,685.333,
,,,,,,,1092.333,706.667,
,,,,,,,975,702,
,,,,,,,812.333,685.333,
,,,,,,,778.333,720.667,
FJ190619-006,terricola,W,JL,4.78197102,19.96802543,141.711,952,682,its.large.tilt
,,,,,,,1115,767,
,,,,,,,1105,785,
,,,,,,,992,794,
,,,,,,,798,791,
,,,,,,,766,840,
FJ190619-007,ternarius,W,JL,4.242865113,17.14082928,140.626,967.667,794.333,
,,,,,,,1100.333,857,
,,,,,,,1089,879,
,,,,,,,976.333,891,
,,,,,,,828.333,894.333,
,,,,,,,804.333,935,
FJ190619-008,bimaculatus,W,JL,4.877315421,20.92531025,141.721,824,504,its.large.tilt
,,,,,,,964.667,589.333,
,,,,,,,955.333,614,
,,,,,,,832.667,628.667,
,,,,,,,652.667,626.667,
,,,,,,,620.667,686.667,
FJ190619-009,terricola,W,JL,4.88796576,18.19281733,141.004,934,647,its.slight.tilt
,,,,,,,1095,746,
,,,,,,,1082,762,
,,,,,,,961,758,
,,,,,,,767,740,
,,,,,,,737,783,
FJ190619-010,ternarius,W,JL,3.966394109,16.61220903,140.014,1335,1713,
,,,,,,,1470,1769,
,,,,,,,1460,1791,
,,,,,,,1359,1802,
,,,,,,,1206,1810,
,,,,,,,1182,1851,
FJ190621-001,bimaculatus,W,JL,3.751866042,16.78317395,139.918,969,664,its.large.tilt
,,,,,,,1095,744,
,,,,,,,1081,760,
,,,,,,,980,752,
,,,,,,,829,736,
,,,,,,,804,770,
FJ190621-002,ternarius,W,JL,3.845663848,14.83543728,140.448,860.333,570,its.large.tilt
,,,,,,,969,639.333,
,,,,,,,957,653.333,
,,,,,,,867,650.667,
,,,,,,,733,630,
,,,,,,,709.667,664,
FJ190627-001,bimaculatus,W,JL,3.835208357,16.67593589,140.668,958,665.333,its.slight.tilt
,,,,,,,1088,738.667,
,,,,,,,1076.667,757.333,
,,,,,,,970,758.667,
,,,,,,,826,753.333,
,,,,,,,793.333,787.333,
FJ190627-002,bimaculatus,W,JL,3.932151096,16.32840867,141.558,1176,460,its.slight.tilt
,,,,,,,1284,539.333,
,,,,,,,1273.333,555.333,
,,,,,,,1184,548,
,,,,,,,1040,530,
,,,,,,,1009.333,560.667,
FJ190627-004,impatiens,W,JL,4.211534581,19.80696924,140.969,1063,638,its.large.tilt
,,,,,,,1208,721,
,,,,,,,1198,738,
,,,,,,,1086,742,
,,,,,,,900,733,
,,,,,,,868,770,
FJ190627-005,impatiens,W,JL,4.200710734,16.83660372,142.004,1339,1525,its.slight.tilt
,,,,,,,1460,1601,
,,,,,,,1449,1619,
,,,,,,,1355,1617,
,,,,,,,1189,1600,
,,,,,,,1165,1634,
FJ190628-001,bimaculatus,W,JL,4.901665955,16.82465054,140.226,829.333,462.667,could this specimen actually be terricola?
,,,,,,,973.333,559.333,
,,,,,,,958,571.333,
,,,,,,,837.333,567.333,
,,,,,,,660.667,548,
,,,,,,,626,588,
FJ190628-002,terricola,W,JL,4.655862903,18.04695928,142,989,372,its.slight.tilt
,,,,,,,1138,463,
,,,,,,,1122,481,
,,,,,,,1017,478,
,,,,,,,832,459,
,,,,,,,795,502,
FJ190628-003,bimaculatus,W,JL,,,141.294,802.667,596.667,
,,,,,,,942,678.667,
,,,,,,,928.667,700.667,
,,,,,,,802,700,
,,,,,,,659.333,690,
,,,,,,,628.667,726.667,
FJ190628-004,bimaculatus,W,JL,4.239260101,17.87693572,141.674,885,396,its.large.tilt
,,,,,,,1022,498,
,,,,,,,1006,517,
,,,,,,,896,501,
,,,,,,,720,475,
,,,,,,,684,515,
FJ190628-005,bimaculatus,W,JL,4.228542191,15.0280425,141.015,893,413,its.large.tilt
,,,,,,,1042,482,
,,,,,,,1034,496,
,,,,,,,916,509,
,,,,,,,760,513,
,,,,,,,731,551,
FJ190628-006,ternarius,W,JL,4.139635407,14.77755859,140.46,851.333,491,
,,,,,,,974,567,
,,,,,,,962,584.333,
,,,,,,,865.333,584.333,
,,,,,,,718.667,567,
,,,,,,,690.667,602.333,
FJ190628-008,bimaculatus,W,JL,4.26322536,18.4305595,141.268,1054,417,its.large.tilt
,,,,,,,1195,504,
,,,,,,,1185,518,
,,,,,,,1058,517,
,,,,,,,890,508,
,,,,,,,856,546,
FJ190628-009,bimaculatus,W,JL,4.665919601,19.07093841,141.686,1075,432,
,,,,,,,1226,520,
,,,,,,,1213,539,
,,,,,,,1085,534,
,,,,,,,901,517,
,,,,,,,869,558,
FJ190628-010,ternarius,Q,JL,5.49477015,28.73773452,142.576,1120.667,769.667,its.large.tilt
,,,,,,,1307.333,897.667,
,,,,,,,1292.667,927,
,,,,,,,1124.667,924.333,
,,,,,,,908.667,893.667,
,,,,,,,859.333,953.667,
FJ190628-011,bimaculatus,W,JL,4.716591331,19.52863801,140.35,1019,348,its.slight.tilt
,,,,,,,1161,431,
,,,,,,,1150,454,
,,,,,,,1027,451,
,,,,,,,866,442,
,,,,,,,824,485,
FJ190628-012,bimaculatus,W,JL,4.371546031,18.09567797,141.339,1014,538,its.large.tilt
,,,,,,,1146,613,
,,,,,,,1131,629,
,,,,,,,1018,630,
,,,,,,,879,622,
,,,,,,,841,657,
FJ190628-013,bimaculatus,W,JL,4.437084788,19.81172442,140.892,846,496.667,its.large.tilt
,,,,,,,987.333,582.667,
,,,,,,,978,600,
,,,,,,,853.333,604,
,,,,,,,685.333,595.333,
,,,,,,,653.333,632,
FJ190628-014,ternarius,W,JL,3.678220013,16.32222474,141.118,983,534.667,
,,,,,,,1104.333,602,
,,,,,,,1093.667,616,
,,,,,,,997,616,
,,,,,,,849.667,606,
,,,,,,,829,639.333,
FJ190703-001,vagans,W,JL,3.506968667,17.42931989,141.004,919,545,its.slight.tilt
,,,,,,,1039,616,
,,,,,,,1025,633,
,,,,,,,939,633,
,,,,,,,790,616,
,,,,,,,770,651,
FJ190703-002,vagans,W,JL,4.046042623,16.75721241,140.909,1082.667,464.667,
,,,,,,,1219.333,524.667,
,,,,,,,1208,539.333,
,,,,,,,1115.333,542.667,
,,,,,,,970,536.667,
,,,,,,,946.667,570,
FJ190703-003,borealis,Q,JL,6.075096074,22.34007651,140.435,956.333,863.667,its.large.tilt
,,,,,,,1176.333,979.667,
,,,,,,,1163,1013,
,,,,,,,972.333,1041,
,,,,,,,725.667,1042.333,
,,,,,,,673.667,1119.667,
FJ190703-004,vagans,Q,JL,5.469556065,21.52559399,140.892,952,337.333,its.large.tilt
,,,,,,,1120.667,434,
,,,,,,,1106,454,
,,,,,,,962,454,
,,,,,,,772,433.333,
,,,,,,,741.333,493.333,
FJ190703-005,bimaculatus,W,JL,4.473478633,20.81533431,141.143,856.667,750,its.slight.tilt
,,,,,,,1006.667,810.667,
,,,,,,,999.333,830.667,
,,,,,,,871.333,839.333,
,,,,,,,713.333,850.667,
,,,,,,,681.333,896,
FJ190703-006,vagans,W,JL,4.142684278,15.40600706,141.562,942.667,553.667,its.slight.tilt
,,,,,,,1065.333,618.333,
,,,,,,,1054,635,
,,,,,,,968,638.333,
,,,,,,,820,629.667,
,,,,,,,798,663.667,
FJ190703-007,vagans,W,JL,4.380654766,15.36548883,142.005,910,515.667,its.slight.tilt
,,,,,,,1039.333,603.667,
,,,,,,,1028.667,617,
,,,,,,,931.333,610.333,
,,,,,,,774,582.333,
,,,,,,,743.333,617,
FJ190703-008,vagans,W,JL,3.998947763,16.44762073,141.334,686.667,610.667,
,,,,,,,792.667,686.667,
,,,,,,,782,701.333,
,,,,,,,695.333,698,
,,,,,,,561.333,674,
,,,,,,,536.667,707.333,
FJ190703-009,perplexus,W,JL,4.505506592,19.21960979,141,1165,460,its.large.tilt
,,,,,,,1328,522,
,,,,,,,1324,540,
,,,,,,,1193,556,
,,,,,,,1017,560,
,,,,,,,989,603,
FJ190703-010,ternarius,W,JL,4.061370951,16.87854015,142.009,943,621,its.slight.tilt
,,,,,,,1054.333,701,
,,,,,,,1049,713,
,,,,,,,941.667,705.667,
,,,,,,,796.333,683.667,
,,,,,,,772.333,714.333,
FJ190703-012,vagans,W,JL,4.581926329,18.99997086,140.905,1041,418,its.slight.tilt
,,,,,,,1172.333,490.667,
,,,,,,,1164.333,506.667,
,,,,,,,1066.333,508.667,
,,,,,,,905.667,494,
,,,,,,,883.667,532.667,
FJ190703-013,impatiens,W,JL,4.166434044,18.06622728,141.343,931,610,its.slight.tilt
,,,,,,,1065,682,
,,,,,,,1055,701,
,,,,,,,962,706,
,,,,,,,798,697,
,,,,,,,773,732,
FJ190705-001,bimaculatus,W,JL,4.157775832,19.5112254,141.782,888,518,its.large.tilt
,,,,,,,1020,604.667,
,,,,,,,1006.667,621.333,
,,,,,,,886,616,
,,,,,,,736,607.333,
,,,,,,,700,646,
FJ190705-002,bimaculatus,W,JL,3.904872688,18.24103827,142.005,784,472.667,
,,,,,,,907.333,550,
,,,,,,,892,570,
,,,,,,,788.667,568.667,
,,,,,,,650.667,556,
,,,,,,,609.333,592.667,
FJ190705-004,bimaculatus,W,JL,4.088237016,17.26069542,142.014,884,517,its.slight.tilt
,,,,,,,993,601,
,,,,,,,987,613,
,,,,,,,888,604,
,,,,,,,740,581,
,,,,,,,708,614,
FJ190705-005,impatiens,W,JL,4.332397221,17.94881999,140.348,900,507,its.slight.tilt
,,,,,,,1039,573,
,,,,,,,1024,592,
,,,,,,,915,601,
,,,,,,,749,603,
,,,,,,,723,645,
FJ190705-006,impatiens,W,JL,3.634360495,12.03729403,141,872,400,
,,,,,,,1007,441,
,,,,,,,1005,460,
,,,,,,,906,484,
,,,,,,,751,514,
,,,,,,,735,555,
FJ190709-001,vagans,W,JL,4.305856357,18.91645577,141.45,1329.333,311.667,
,,,,,,,1446.667,383.667,
,,,,,,,1434,397.667,
,,,,,,,1334,393.667,
,,,,,,,1188.667,373.667,
,,,,,,,1166,408.333,
FJ190709-002,borealis,W,JL,5.056394439,22.89930448,140.584,1219,704,its.large.tilt
,,,,,,,1378,798,
,,,,,,,1360,825,
,,,,,,,1229,837,
,,,,,,,1053,823,
,,,,,,,1017,875,
FJ190709-003,borealis,W,JL,4.386216547,18.99150626,141.673,1163,580,
,,,,,,,1298,649,
,,,,,,,1286,670,
,,,,,,,1187,694,
,,,,,,,1026,695,
,,,,,,,994,739,
FJ190709-004,bimaculatus,W,JL,4.47066787,18.18840058,141.046,1096.667,604.333,its.large.tilt
,,,,,,,1236.667,690.333,
,,,,,,,1229.333,711,
,,,,,,,1109.333,712.333,
,,,,,,,936.667,706.333,
,,,,,,,897.333,748.333,
FJ190709-005,bimaculatus,W,JL,4.560796949,21.14569819,140.593,1027.333,673.333,its.large.tilt
,,,,,,,1188.667,744,
,,,,,,,1180,767.333,
,,,,,,,1046.667,784.667,
,,,,,,,878,794.667,
,,,,,,,848.667,844.667,
FJ190709-006,bimaculatus,W,JL,4.113699279,19.54721003,141.002,1134,660,its.large.tilt
,,,,,,,1268,745,
,,,,,,,1257,765,
,,,,,,,1140,769,
,,,,,,,981,756,
,,,,,,,947,797,
FJ190709-007,bimaculatus,W,JL,4.359638491,19.91991999,141.007,1156,680,
,,,,,,,1314,770,
,,,,,,,1303,791,
,,,,,,,1166,789,
,,,,,,,991,776,
,,,,,,,951,816,
FJ190709-008,impatiens,W,JL,4.715057592,18.47833906,139.679,1014,626,its.slight.tilt
,,,,,,,1135,709,
,,,,,,,1124,724,
,,,,,,,1028,722,
,,,,,,,869,695,
,,,,,,,842,726,
FJ190709-009,vagans,W,JL,4.644676126,15.69656163,142.014,1069.667,396.667,its.slight.tilt
,,,,,,,1219.667,479.333,
,,,,,,,1211,493.333,
,,,,,,,1099.667,494,
,,,,,,,913.667,476,
,,,,,,,883.667,507.333,
FJ190709-010,bimaculatus,W,JL,4.504453795,17.96218651,140.223,1220.333,686.667,
,,,,,,,1377.667,768,
,,,,,,,1366.333,788.667,
,,,,,,,1244.333,792,
,,,,,,,1068.333,790.667,
,,,,,,,1044.333,834.667,
FJ190709-011,vagans,W,JL,4.561557185,22.36759214,141.341,1088,502,its.large.tilt
,,,,,,,1242,600,
,,,,,,,1233,613,
,,,,,,,1103,599,
,,,,,,,917,569,
,,,,,,,880,603,
FJ190709-012,bimaculatus,W,JL,4.192091859,17.87791777,140.014,1152,451,its.slight.tilt
,,,,,,,1287,526,
,,,,,,,1280,542,
,,,,,,,1162,543,
,,,,,,,994,539,
,,,,,,,975,577,
FJ190710-001,bimaculatus,W,JL,4.471460955,21.83909651,141.347,1150.667,512,its.large.tilt
,,,,,,,1295.333,612.667,
,,,,,,,1284,632,
,,,,,,,1154.667,622.667,
,,,,,,,988,604,
,,,,,,,948,646.667,
FJ190710-002,bimaculatus,M,JL,5.228237026,18.74399042,141.56,1058,516.667,its.large.tilt
,,,,,,,1244.667,624,
,,,,,,,1229.333,650,
,,,,,,,1064,642,
,,,,,,,860,625.333,
,,,,,,,818.667,677.333,
FJ190710-003,impatiens,W,JL,5.019626278,17.69840271,141.009,1074,637,
,,,,,,,1214,724,
,,,,,,,1200,739,
,,,,,,,1085,739,
,,,,,,,902,722,
,,,,,,,870,763,
FJ190710-004,impatiens,W,JL,5.445582683,18.4838808,141.882,1091.667,386,
,,,,,,,1245,470,
,,,,,,,1231,488.667,
,,,,,,,1115,492.667,
,,,,,,,917.667,481.333,
,,,,,,,889,521.333,
FJ190711-001a,borealis,Q,JL,7.103914481,36.34701435,140.014,1196,505,its.large.tilt
,,,,,,,1410,625,
,,,,,,,1399,660,
,,,,,,,1223,687,
,,,,,,,997,683,
,,,,,,,955,765,
FJ190711-009,ternarius,W,JL,3.764618147,16.15521378,141.114,1087,559,its.large.tilt
,,,,,,,1197.667,627.667,
,,,,,,,1189,643.667,
,,,,,,,1098.333,643.667,
,,,,,,,959,632.333,
,,,,,,,940.333,661,
FJ190711-010,impatiens,W,JL,4.675204517,18.01996703,141.56,1090.667,463.333,its.slight.tilt
,,,,,,,1228.667,528.667,
,,,,,,,1219.333,546,
,,,,,,,1116.667,562,
,,,,,,,946,565.333,
,,,,,,,920.667,604.667,
FJ190715-001,bimaculatus,M,JL,4.656952577,20.75715032,141.059,1355,586,its.large.tilt
,,,,,,,1520,680,
,,,,,,,1506,702,
,,,,,,,1366,695,
,,,,,,,1171,682,
,,,,,,,1137,731,
FJ190715-002,impatiens,W,JL,4.43270783,20.32224611,141.386,1111,694.333,its.large.tilt
,,,,,,,1251.667,778.333,
,,,,,,,1240.333,796.333,
,,,,,,,1123.667,796.333,
,,,,,,,943,786.333,
,,,,,,,913.667,827,
FJ190716-001,ternarius,W,JL,4.040816027,15.8439397,141,1115,1358,
,,,,,,,1235.667,1431.333,
,,,,,,,1228.333,1446.667,
,,,,,,,1118.333,1444,
,,,,,,,977.667,1432.667,
,,,,,,,956.333,1465.333,
FJ190716-002,ternarius,W,JL,4.442470964,17.48849498,140.631,1101.667,745,
,,,,,,,1233.667,820.333,
,,,,,,,1224.333,836.333,
,,,,,,,1120.333,838.333,
,,,,,,,950.333,823,
,,,,,,,927.667,856.333,
FJ190716-003,perplexus,W,JL,4.073243776,16.54975355,139.683,1488.667,1224.667,its.slight.tilt
,,,,,,,1635.333,1298,
,,,,,,,1624.667,1316,
,,,,,,,1512,1320,
,,,,,,,1345.333,1306.667,
,,,,,,,1318,1344.667,
FJ190716-004,bimaculatus,W,JL,3.12502907,16.11769569,141.557,1036.667,663.333,its.large.tilt
,,,,,,,1142.667,740.667,
,,,,,,,1133.333,753.333,
,,,,,,,1051.333,748,
,,,,,,,918,730.667,
,,,,,,,884,756.667,
FJ190716-005,bimaculatus,W,JL,3.841999735,18.59994243,140,1237,657,its.large.tilt
,,,,,,,1391,750,
,,,,,,,1381,764,
,,,,,,,1252,756,
,,,,,,,1078,733,
,,,,,,,1039,769,
FJ190716-006,bimaculatus,W,JL,4.976790669,20.38158319,141.333,1251,585.333,
,,,,,,,1422.333,683.333,
,,,,,,,1407.667,709.333,
,,,,,,,1253.667,702.667,
,,,,,,,1069.667,689.333,
,,,,,,,1021,738,
FJ190716-007,bimaculatus,W,JL,5.67526112,22.72674161,142.339,1219,578,its.slight.tilt
,,,,,,,1401,689,
,,,,,,,1383,715,
,,,,,,,1227,713,
,,,,,,,1028,693,
,,,,,,,978,748,
FJ190716-009,impatiens,W,JL,5.14120117,18.32487579,141.274,1054,634,
,,,,,,,1198.667,710,
,,,,,,,1186,729.333,
,,,,,,,1070.667,737.333,
,,,,,,,896,736.667,
,,,,,,,868,777.333,
FJ190716-010,vagans,M,JL,4.872241067,19.72961084,141.028,1320,694,
,,,,,,,1491,788,
,,,,,,,1483,808,
,,,,,,,1322,810,
,,,,,,,1142,804,
,,,,,,,1101,855,
FJ190716-011,ternarius,W,JL,4.040245857,16.39460891,141.557,1020.667,710,its.slight.tilt
,,,,,,,1139.333,790,
,,,,,,,1131.333,803.333,
,,,,,,,1027.333,801.333,
,,,,,,,880,782,
,,,,,,,852.667,813.333,
FJ190716-012,bimaculatus,W,JL,5.029619369,21.88401816,141.344,1274,715,its.large.tilt
,,,,,,,1425,816,
,,,,,,,1412,838,
,,,,,,,1275,828,
,,,,,,,1103,810,
,,,,,,,1066,856,
FJ190716-013,bimaculatus,W,JL,5.453320982,21.58310426,140.602,1147.667,747.333,its.large.tilt
,,,,,,,1309.667,843.333,
,,,,,,,1294.333,866.667,
,,,,,,,1156.333,864,
,,,,,,,984.333,852.667,
,,,,,,,945,900,
FJ190718-002,perplexus,W,JL,4.724175206,18.41892726,141.608,1275,570.333,
,,,,,,,1428.333,655.667,
,,,,,,,1420.333,671.667,
,,,,,,,1299.667,672.333,
,,,,,,,1123,657,
,,,,,,,1091.667,691.667,
FJ190718-003,perplexus,W,JL,4.624992755,18.90260503,140.93,1077,729.333,
,,,,,,,1221.667,827.333,
,,,,,,,1213.667,844.667,
,,,,,,,1081.667,832,
,,,,,,,902.333,800,
,,,,,,,864.333,832.667,
FJ190718-005,terricola,W,JL,4.664706479,18.79810721,141.716,1128,707,its.large.tilt
,,,,,,,1279,814,
,,,,,,,1264,831,
,,,,,,,1138,816,
,,,,,,,956,781,
,,,,,,,916,823,
FJ190724-001,vagans,M,JL,3.54220357,15.491854,139.404,1125,757,its.large.tilt
,,,,,,,1268,846,
,,,,,,,1253,865,
,,,,,,,1141,859,
,,,,,,,967,828,
,,,,,,,935,873,
FJ190724-002,terricola,W,JL,4.207281652,18.01213246,140.309,1040,709,its.large.tilt
,,,,,,,1213,777,
