specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1397.667,629.333,
,,,,,,,1408.333,648,
,,,,,,,1712.333,624,
,,,,,,,1389.667,717.333,
,,,,,,,1071,604,
,,,,,,,1428.333,749.333,
FJ190724-006,ternarius,W,JL,3.118,15.494,141.229,1659,606,its.slight.tilt
,,,,,,,1315,619,
,,,,,,,1356,656,
,,,,,,,1429,664,
,,,,,,,1489,654,
,,,,,,,1530,703,
,,,,,,,1527,746,
,,,,,,,1506,752,
,,,,,,,1406,726,
,,,,,,,1315,725,
,,,,,,,1275,681,
,,,,,,,1198,671,
,,,,,,,986,756,
,,,,,,,1214,776,
,,,,,,,1227,819,
,,,,,,,1233,835,
,,,,,,,1433,831,
,,,,,,,1219,886,
,,,,,,,993,812,
,,,,,,,1245,909,
FJ190814-006,impatiens,W,JL,4.875,21.493,141.174,1985.667,467.333,
,,,,,,,1557.667,483.333,
,,,,,,,1607,527.333,
,,,,,,,1688.333,535.333,
,,,,,,,1789.667,518,
,,,,,,,1831,583.333,
,,,,,,,1815,636.667,
,,,,,,,1789.667,640.667,
,,,,,,,1665.667,607.333,
,,,,,,,1549.667,610,
,,,,,,,1509.667,566,
,,,,,,,1411,547.333,
,,,,,,,1137.667,663.333,
,,,,,,,1429.667,680.667,
,,,,,,,1436.333,739.333,
,,,,,,,1444.333,756.667,
,,,,,,,1712.333,735.333,
,,,,,,,1431,814,
,,,,,,,1141.667,726,
,,,,,,,1461.667,840.667,
FJ190814-008,impatiens,W,JL,4.821,22.784,141.495,1980.333,294,its.large.tilt
,,,,,,,1524.333,380.667,
,,,,,,,1587,424.667,
,,,,,,,1680.333,419.333,
,,,,,,,1777.667,384.667,
,,,,,,,1831,443.333,
,,,,,,,1823,499.333,
,,,,,,,1805.667,508.667,
,,,,,,,1663,492.667,
,,,,,,,1540.333,518,
,,,,,,,1484.333,472.667,
,,,,,,,1381.667,468.667,
,,,,,,,1108.333,642,
,,,,,,,1419,608.667,
,,,,,,,1436.333,676.667,
,,,,,,,1449.667,696.667,
,,,,,,,1727,628.667,
,,,,,,,1448.333,763.333,
,,,,,,,1125.667,707.333,
,,,,,,,1483,784.667,
GFO190709-001,borealis,Q,JL,,,141.678,1945,62.667,
,,,,,,,1367.667,94.667,
,,,,,,,1447.667,158.667,
,,,,,,,1574.333,170.667,
,,,,,,,1661,153.333,
,,,,,,,1739.667,245.333,
,,,,,,,1731.667,326.667,
,,,,,,,1693,336,
,,,,,,,1551.667,288,
,,,,,,,1393,294.667,
,,,,,,,1301,216,
,,,,,,,1173,174.667,
,,,,,,,802,368.333,
,,,,,,,1206,399,
,,,,,,,1220.667,501.667,
,,,,,,,1239.333,532.333,
,,,,,,,1558,487,
,,,,,,,1204.667,621.667,
,,,,,,,804.667,479,
,,,,,,,1256.667,664.333,
HFN190709-002,vagans,W,JL,5.991,24.387,140.257,1993.333,312.667,
,,,,,,,1521.333,347.333,
,,,,,,,1582.667,395.333,
,,,,,,,1704,403.333,
,,,,,,,1769.333,387.333,
,,,,,,,1845.333,460.667,
,,,,,,,1844,523.333,
,,,,,,,1813.333,535.333,
,,,,,,,1680,495.333,
,,,,,,,1541.333,496.667,
,,,,,,,1470.667,443.333,
,,,,,,,1361.333,428.667,
,,,,,,,1062.667,586,
,,,,,,,1406.667,595.333,
,,,,,,,1429.333,671.333,
,,,,,,,1440,695.333,
,,,,,,,1720,654,
,,,,,,,1418.667,763.333,
,,,,,,,1089.333,675.333,
,,,,,,,1462.667,795.333,
JG170708-021,cf fervidus,W,JL,4.016,20.461,137.994,1478,413,its.large.tilt
,,,,,,,1097,501,
,,,,,,,1162,534,
,,,,,,,1244,527,
,,,,,,,1305,507,
,,,,,,,1359,554,
,,,,,,,1355,614,
,,,,,,,1342,620,
,,,,,,,1235,609,
,,,,,,,1129,626,
,,,,,,,1076,592,
,,,,,,,992,581,
,,,,,,,757,738,
,,,,,,,1022,718,
,,,,,,,1056,776,
,,,,,,,1071,792,
,,,,,,,1262,729,
,,,,,,,1065,851,
,,,,,,,772,808,
,,,,,,,1096,874,
JG170712-015,bimaculatus,W,JL,3.509,14.813,139.887,1475,545,its.large.tilt
,,,,,,,1156,551,
,,,,,,,1192,587,
,,,,,,,1250,594,
,,,,,,,1328,584,
,,,,,,,1357,632,
,,,,,,,1350,676,
,,,,,,,1331,681,
,,,,,,,1234,650,
,,,,,,,1142,644,
,,,,,,,1114,612,
,,,,,,,1038,592,
,,,,,,,835,661,
,,,,,,,1059,691,
,,,,,,,1067,739,
,,,,,,,1073,751,
,,,,,,,1266,756,
,,,,,,,1060,790,
,,,,,,,843,718,
,,,,,,,1085,814,
JG170712-016,cf sandersoni,W,JL,3.475,16.948,139.028,1822,487,its.large.tilt
,,,,,,,1462,469,
,,,,,,,1500,513,
,,,,,,,1563,528,
,,,,,,,1641,523,
,,,,,,,1677,578,
,,,,,,,1671,626,
,,,,,,,1652,630,
,,,,,,,1543,592,
,,,,,,,1445,587,
,,,,,,,1411,542,
,,,,,,,1321,511,
,,,,,,,1085,590,
,,,,,,,1345,636,
,,,,,,,1356,696,
,,,,,,,1362,709,
,,,,,,,1565,713,
,,,,,,,1348,758,
,,,,,,,1096,657,
,,,,,,,1375,789,
JG170712-016b,bimaculatus,W,JL,3.564,17.2,140.607,1577,466,its.large.tilt
,,,,,,,1220,460,
,,,,,,,1262,499,
,,,,,,,1322,511,
,,,,,,,1396,504,
,,,,,,,1443,559,
,,,,,,,1435,605,
,,,,,,,1409,610,
,,,,,,,1297,575,
,,,,,,,1208,576,
,,,,,,,1170,530,
,,,,,,,1078,504,
,,,,,,,848,591,
,,,,,,,1104,619,
,,,,,,,1105,678,
,,,,,,,1113,695,
,,,,,,,1335,692,
,,,,,,,1097,743,
,,,,,,,849,656,
,,,,,,,1121,772,
JG170712-022,cf fervidus,W,JL,4.752,21.187,140.684,1735,387,
,,,,,,,1337,419,
,,,,,,,1394,457,
,,,,,,,1474,465,
,,,,,,,1544,454,
,,,,,,,1591,503,
,,,,,,,1589,566,
,,,,,,,1567,572,
,,,,,,,1456,543,
,,,,,,,1339,547,
,,,,,,,1299,505,
,,,,,,,1206,482,
,,,,,,,956,609,
,,,,,,,1227,623,
,,,,,,,1247,691,
,,,,,,,1260,708,
,,,,,,,1478,666,
,,,,,,,1246,764,
,,,,,,,955,676,
,,,,,,,1283,793,
JG170712-024,cf rufocinctus,W,JL,3.715,16.219,140.062,1564,445,its.large.tilt
,,,,,,,1238,494,
,,,,,,,1280,528,
,,,,,,,1337,530,
,,,,,,,1396,513,
,,,,,,,1451,556,
,,,,,,,1448,617,
,,,,,,,1432,622,
,,,,,,,1321,600,
,,,,,,,1236,606,
,,,,,,,1199,569,
,,,,,,,1123,557,
,,,,,,,918,665,
,,,,,,,1150,671,
,,,,,,,1169,725,
,,,,,,,1173,738,
,,,,,,,1369,710,
,,,,,,,1158,789,
,,,,,,,937,729,
,,,,,,,1186,813,
JG170712-026,ternarius,W,JL,3.674,16.935,138.92,1847,437,its.large.tilt
,,,,,,,1483,485,
,,,,,,,1532,516,
,,,,,,,1607,519,
,,,,,,,1678,499,
,,,,,,,1720,550,
,,,,,,,1721,602,
,,,,,,,1702,608,
,,,,,,,1592,588,
,,,,,,,1496,589,
,,,,,,,1452,550,
,,,,,,,1367,538,
,,,,,,,1152,646,
,,,,,,,1393,651,
,,,,,,,1407,701,
,,,,,,,1415,716,
,,,,,,,1620,698,
,,,,,,,1406,771,
,,,,,,,1165,704,
,,,,,,,1434,792,
JG170712-026b,vagans,W,JL,,,140.04,1770,513,
,,,,,,,1362,507,
,,,,,,,1412,552,
,,,,,,,1489,563,
,,,,,,,1559,555,
,,,,,,,1610,615,
,,,,,,,1608,664,
,,,,,,,1583,670,
,,,,,,,1466,637,
,,,,,,,1370,637,
,,,,,,,1306,583,
,,,,,,,1219,562,
,,,,,,,962,659,
,,,,,,,1253,692,
,,,,,,,1255,753,
,,,,,,,1269,773,
,,,,,,,1502,764,
,,,,,,,1255,822,
,,,,,,,977,731,
,,,,,,,1286,851,
JG170712-014,vagans,W,JL,3.374,15.569,140.259,1782,395,its.large.tilt
,,,,,,,1416,376,
,,,,,,,1452,419,
,,,,,,,1515,432,
,,,,,,,1595,426,
,,,,,,,1633,497,
,,,,,,,1625,529,
,,,,,,,1605,531,
,,,,,,,1493,493,
,,,,,,,1400,484,
,,,,,,,1366,439,
,,,,,,,1279,411,
,,,,,,,1039,487,
,,,,,,,1309,529,
,,,,,,,1311,587,
,,,,,,,1317,601,
,,,,,,,1524,613,
,,,,,,,1300,646,
,,,,,,,1051,547,
,,,,,,,1324,676,
JG170712-027,vagans,W,JL,3.422,16.524,139.422,1573,538,its.large.tilt
,,,,,,,1238,541,
,,,,,,,1272,576,
,,,,,,,1347,587,
,,,,,,,1406,581,
,,,,,,,1447,629,
,,,,,,,1448,678,
,,,,,,,1423,684,
,,,,,,,1319,648,
,,,,,,,1238,647,
,,,,,,,1194,600,
,,,,,,,1121,579,
,,,,,,,899,663,
,,,,,,,1141,696,
,,,,,,,1142,745,
,,,,,,,1150,763,
,,,,,,,1348,764,
,,,,,,,1135,806,
,,,,,,,906,721,
,,,,,,,1160,836,
JG170712-028,borealis,W,JL,4.452,21.178,139.398,1915,415,its.large.tilt
,,,,,,,1517,421,
,,,,,,,1578,466,
,,,,,,,1656,478,
,,,,,,,1718,471,
,,,,,,,1769,538,
,,,,,,,1761,594,
,,,,,,,1734,600,
,,,,,,,1629,563,
,,,,,,,1516,559,
,,,,,,,1474,508,
,,,,,,,1397,473,
,,,,,,,1126,584,
,,,,,,,1387,620,
,,,,,,,1396,689,
,,,,,,,1406,710,
,,,,,,,1629,689,
,,,,,,,1387,766,
,,,,,,,1117,663,
,,,,,,,1421,801,
JG170712-047,vagans,W,JL,3.459,14.579,139.449,1774,154,
,,,,,,,1460,160,
,,,,,,,1499,200,
,,,,,,,1556,207,
,,,,,,,1612,200,
,,,,,,,1652,247,
,,,,,,,1652,286,
,,,,,,,1639,291,
,,,,,,,1529,266,
,,,,,,,1453,263,
,,,,,,,1416,224,
,,,,,,,1344,202,
,,,,,,,1124,289,
,,,,,,,1371,308,
,,,,,,,1381,359,
,,,,,,,1386,369,
,,,,,,,1575,362,
,,,,,,,1378,410,
,,,,,,,1140,339,
,,,,,,,1400,431,
JG170712-049,borealis,W,JL,4.565,21.055,140.364,1905,431,its.large.tilt
,,,,,,,1477,431,
,,,,,,,1533,473,
,,,,,,,1620,485,
,,,,,,,1699,480,
,,,,,,,1742,539,
,,,,,,,1737,603,
,,,,,,,1710,609,
,,,,,,,1599,571,
,,,,,,,1479,562,
,,,,,,,1429,516,
,,,,,,,1348,485,
,,,,,,,1062,598,
,,,,,,,1352,637,
,,,,,,,1360,704,
,,,,,,,1375,723,
,,,,,,,1591,703,
,,,,,,,1357,784,
,,,,,,,1060,674,
,,,,,,,1385,818,
JG170712-050,bimaculatus,W,JL,4.897,20.014,138.404,2045,456.333,
,,,,,,,1606.333,447,
,,,,,,,1653,492.333,
,,,,,,,1737,509.667,
,,,,,,,1813,497.667,
,,,,,,,1873,564.333,
,,,,,,,1862.333,623,
,,,,,,,1835.667,628.333,
,,,,,,,1706.333,584.333,
,,,,,,,1593,580.333,
,,,,,,,1546.333,519,
,,,,,,,1454.333,489.667,
,,,,,,,1169,581.667,
,,,,,,,1469,628.333,
,,,,,,,1474.333,700.333,
,,,,,,,1479.667,721.667,
,,,,,,,1750.333,725.667,
,,,,,,,1455.667,777.667,
,,,,,,,1175.667,659,
,,,,,,,1487.667,811,
JG170712-058,perplexus,W,JL,3.615,16.943,139.333,1903,485,its.large.its
,,,,,,,1543,511,
,,,,,,,1585,549,
,,,,,,,1653,553,
,,,,,,,1725,537,
,,,,,,,1771,584,
,,,,,,,1775,635,
,,,,,,,1751,643,
,,,,,,,1636,619,
,,,,,,,1543,626,
,,,,,,,1502,589,
,,,,,,,1421,571,
,,,,,,,1191,684,
,,,,,,,1453,689,
,,,,,,,1469,741,
,,,,,,,1477,757,
,,,,,,,1688,730,
,,,,,,,1466,801,
,,,,,,,1207,746,
,,,,,,,1497,825,
JG170712-062,vagans,W,JL,3.946,17.533,140.011,1793,428,
,,,,,,,1422,448,
,,,,,,,1468,489,
,,,,,,,1543,496,
,,,,,,,1600,480,
,,,,,,,1648,532,
,,,,,,,1642,579,
,,,,,,,1629,588,
,,,,,,,1522,565,
,,,,,,,1427,571,
,,,,,,,1376,526,
,,,,,,,1290,507,
,,,,,,,1048,614,
,,,,,,,1328,627,
,,,,,,,1338,682,
,,,,,,,1348,699,
,,,,,,,1564,680,
,,,,,,,1339,748,
,,,,,,,1065,672,
,,,,,,,1367,773,
JG170712-063,bimaculatus,W,JL,3.943,20.756,140.534,1790,458,its.slight.tilt
,,,,,,,1391,465,
,,,,,,,1434,511,
,,,,,,,1512,518,
,,,,,,,1581,506,
,,,,,,,1640,569,
,,,,,,,1629,628,
,,,,,,,1605,632,
,,,,,,,1479,599,
,,,,,,,1390,600,
,,,,,,,1334,542,
,,,,,,,1237,519,
,,,,,,,966,623,
,,,,,,,1254,656,
,,,,,,,1262,718,
,,,,,,,1269,739,
,,,,,,,1514,728,
,,,,,,,1244,801,
,,,,,,,979,701,
,,,,,,,1281,830,
JG170801-048,impatiens,Q,JL,4.206,23.165,139.219,2139,470.333,its.large.tilt
,,,,,,,1692.333,463.667,
,,,,,,,1743,514.333,
,,,,,,,1835,525,
,,,,,,,1932.333,514.333,
,,,,,,,1972.333,578.333,
,,,,,,,1967,634.333,
,,,,,,,1939,643.667,
,,,,,,,1807,603.667,
,,,,,,,1685.667,601,
,,,,,,,1643,553,
,,,,,,,1531,525,
,,,,,,,1247,641,
,,,,,,,1549.667,670.333,
,,,,,,,1557.667,737,
,,,,,,,1567,757,
,,,,,,,1845.667,741,
,,,,,,,1548.333,819.667,
,,,,,,,1248.333,710.333,
,,,,,,,1577.667,845,
JG190804-035,terricola,W,JL,4.077,16.658,139.689,1659,468,its.large.tilt
,,,,,,,1285,477,
,,,,,,,1332,517,
,,,,,,,1408,527,
,,,,,,,1478,514,
,,,,,,,1525,577,
,,,,,,,1519,616,
,,,,,,,1497,623,
,,,,,,,1389,595,
,,,,,,,1292,590,
,,,,,,,1248,545,
,,,,,,,1165,527,
,,,,,,,936,621,
,,,,,,,1187,645,
,,,,,,,1194,693,
,,,,,,,1203,710,
,,,,,,,1409,706,
,,,,,,,1187,766,
,,,,,,,949,683,
,,,,,,,1214,791,
JG170804-073,bimaculatus,W,JL,3.92,18.612,139.665,1833,479,its.large.tilt
,,,,,,,1430,488,
,,,,,,,1477,535,
,,,,,,,1553,543,
,,,,,,,1622,533,
,,,,,,,1681,591,
,,,,,,,1672,647,
,,,,,,,1649,653,
,,,,,,,1520,616,
,,,,,,,1423,617,
,,,,,,,1371,566,
,,,,,,,1286,547,
,,,,,,,1021,650,
,,,,,,,1299,675,
,,,,,,,1314,738,
,,,,,,,1320,757,
,,,,,,,1562,746,
,,,,,,,1300,817,
,,,,,,,1037,727,
,,,,,,,1330,848,
JG170804-074,bimaculatus,W,JL,5.082,20.955,140.272,2137.667,425,its.large.tilt
,,,,,,,1645.667,437,
,,,,,,,1712.333,493,
,,,,,,,1800.333,502.333,
,,,,,,,1875,486.333,
,,,,,,,1957.667,557,
,,,,,,,1957.667,614.333,
,,,,,,,1921.667,622.333,
,,,,,,,1771,585,
,,,,,,,1651,589,
,,,,,,,1595,531.667,
,,,,,,,1467,509,
,,,,,,,1176.333,643.667,
,,,,,,,1511,665,
,,,,,,,1516.333,745,
,,,,,,,1527,766.333,
,,,,,,,1819,737,
,,,,,,,1501.667,826.333,
,,,,,,,1191,729,
,,,,,,,1556.333,859.667,
JG170804-076,ternarius,W,JL,3.559,14.238,139.055,1675,564,its.slight.tilt
,,,,,,,1351,552,
,,,,,,,1393,593,
,,,,,,,1448,601,
,,,,,,,1517,594,
,,,,,,,1558,650,
,,,,,,,1545,690,
,,,,,,,1525,693,
,,,,,,,1428,659,
,,,,,,,1348,649,
,,,,,,,1314,607,
,,,,,,,1236,582,
,,,,,,,1022,645,
,,,,,,,1244,687,
,,,,,,,1250,737,
,,,,,,,1254,748,
,,,,,,,1438,761,
,,,,,,,1237,792,
,,,,,,,1027,699,
,,,,,,,1262,818,
JG170804-077,ternarius,W,JL,3.635,14.955,140.06,1707,454,its.slight.tilt
,,,,,,,1376,457,
,,,,,,,1417,492,
,,,,,,,1473,501,
,,,,,,,1540,494,
,,,,,,,1583,541,
,,,,,,,1575,584,
,,,,,,,1557,589,
,,,,,,,1454,558,
,,,,,,,1372,555,
,,,,,,,1338,515,
,,,,,,,1262,495,
,,,,,,,1044,575,
,,,,,,,1272,605,
,,,,,,,1279,650,
,,,,,,,1285,665,
,,,,,,,1478,665,
,,,,,,,1275,710,
,,,,,,,1053,630,
,,,,,,,1297,735,
JG170804-078,impatiens,W,JL,3.862,16.263,140.035,1622,612,its.large.tilt
,,,,,,,1280,614,
,,,,,,,1315,649,
,,,,,,,1381,660,
,,,,,,,1459,650,
,,,,,,,1492,696,
,,,,,,,1477,742,
,,,,,,,1466,745,
,,,,,,,1363,715,
,,,,,,,1270,716,
,,,,,,,1243,680,
,,,,,,,1158,660,
,,,,,,,929,755,
,,,,,,,1170,770,
,,,,,,,1173,815,
,,,,,,,1181,831,
,,,,,,,1398,820,
,,,,,,,1168,879,
,,,,,,,936,808,
,,,,,,,1192,904,
JLS180814-018,borealis,M,JL,4.497,23.227,141.807,1820.667,193.333,its.large.tilt wings are labeled as JHS180814-018
,,,,,,,1380.667,216,
,,,,,,,1447.333,260,
,,,,,,,1536.667,269.333,
,,,,,,,1604.667,256,
,,,,,,,1666,322.667,
,,,,,,,1658,386.667,
,,,,,,,1636.667,392,
,,,,,,,1512.667,357.333,
,,,,,,,1400.667,361.333,
,,,,,,,1344.667,310.667,
,,,,,,,1247.333,280,
,,,,,,,958,421.333,
,,,,,,,1266,436,
,,,,,,,1279.333,504,
,,,,,,,1291.333,525.333,
,,,,,,,1528.667,501.333,
,,,,,,,1268.667,586.667,
,,,,,,,960.667,498.667,
,,,,,,,1302,621.333,
JLS180814-001,borealis,Q,JL,7.15,34.143,141.788,1893.333,78.667,its.slight.tilt
,,,,,,,1308,105.333,
,,,,,,,1393.333,164,
,,,,,,,1526.667,176,
,,,,,,,1604,162.667,
,,,,,,,1700,265.333,
,,,,,,,1693.333,342.667,
,,,,,,,1650.667,354.667,
,,,,,,,1497.333,301.333,
,,,,,,,1318.667,298.667,
,,,,,,,1246.667,226.667,
,,,,,,,1129.333,184,
,,,,,,,749.667,360.667,
,,,,,,,1144.333,403.333,
,,,,,,,1159,504.667,
,,,,,,,1180.333,532.667,
,,,,,,,1495,496.667,
,,,,,,,1148.333,624.667,
,,,,,,,745.667,467.333,
,,,,,,,1203,670,
JL190610-040,impatiens,Q,JL,7.302,29.771,141.34,2263,276,its.large.tilt
,,,,,,,1639,290,
,,,,,,,1719,358,
,,,,,,,1841,370,
,,,,,,,1977.667,353.333,
,,,,,,,2040.333,450.667,
,,,,,,,2015,530.667,
,,,,,,,1971,538.667,
,,,,,,,1809.667,485.333,
,,,,,,,1649.667,480,
,,,,,,,1571,410.667,
,,,,,,,1425.667,378.667,
,,,,,,,1040.333,549.667,
,,,,,,,1455,597.667,
,,,,,,,1448.333,692.333,
,,,,,,,1461.667,720.333,
,,,,,,,1833.667,685.667,
,,,,,,,1435,808.333,
,,,,,,,1053.667,653.667,
,,,,,,,1484.333,849.667,
JL190610-041,impatiens,Q,JL,6.638,31.54,140.69,2168,290,its.large.tilt
,,,,,,,1536,318,
,,,,,,,1620,382,
,,,,,,,1764,394,
,,,,,,,1865.333,376.667,
,,,,,,,1945.333,470,
,,,,,,,1926.667,547.333,
,,,,,,,1889.333,559.333,
,,,,,,,1718.667,504.667,
,,,,,,,1541.333,504.667,
,,,,,,,1462.667,428.667,
,,,,,,,1322.667,406,
,,,,,,,940.667,578,
,,,,,,,1358,614,
,,,,,,,1363.333,707.333,
,,,,,,,1376.667,732.667,
,,,,,,,1752.667,704.667,
,,,,,,,1363.333,818,
,,,,,,,951.333,680.667,
,,,,,,,1406,858,
JL190612-001,bimaculatus,W,JL,3.556,16.008,140.444,1395,648,its.slight.tilt
,,,,,,,1079,631,
,,,,,,,1112,669,
,,,,,,,1161,682.333,
,,,,,,,1227,679,
,,,,,,,1268.333,729,
,,,,,,,1255.667,771.667,
,,,,,,,1235,771.667,
,,,,,,,1137,733.667,
,,,,,,,1055.667,727,
,,,,,,,1027.667,685.667,
,,,,,,,960.333,662.333,
,,,,,,,746.333,726.333,
,,,,,,,963.667,763,
,,,,,,,964.333,816.333,
,,,,,,,967.667,826.333,
,,,,,,,1155,837,
,,,,,,,949,865,
,,,,,,,748.333,779.667,
,,,,,,,975,891,
JL190612-003,griseocollis,Q,JL,5.694,25.568,140.451,2019.333,177.333,its.large.tilt
,,,,,,,1419.333,242.667,
,,,,,,,1507.333,305.333,
,,,,,,,1624.667,302.667,
,,,,,,,1742,270.667,
,,,,,,,1818,360,
,,,,,,,1804.667,428,
,,,,,,,1760.667,444,
,,,,,,,1592.667,409.333,
,,,,,,,1434,426.667,
,,,,,,,1358,365.333,
,,,,,,,1231.333,338.667,
,,,,,,,875.333,533.667,
,,,,,,,1258,543,
,,,,,,,1262,631,
,,,,,,,1274,661.667,
,,,,,,,1643.333,589.667,
,,,,,,,1247.333,749.667,
,,,,,,,874,627,
,,,,,,,1295.333,788.333,
JL190619-001,ternarius,W,JL,4.263,17.739,141.344,1686,590,
,,,,,,,1335,623,
,,,,,,,1380,659,
,,,,,,,1451,662,
,,,,,,,1513,649,
,,,,,,,1559,706,
,,,,,,,1550,752,
,,,,,,,1530,757,
,,,,,,,1431,734,
,,,,,,,1334,733,
,,,,,,,1298,697,
,,,,,,,1214,675,
,,,,,,,989,778,
,,,,,,,1233,790,
,,,,,,,1246,847,
,,,,,,,1255,863,
,,,,,,,1454,846,
,,,,,,,1244,917,
,,,,,,,1003,845,
,,,,,,,1273,940,
JL190619-002,ternarius,W,JL,4.022,17.47,140.453,1562,486,
,,,,,,,1210,502,
,,,,,,,1249,539,
,,,,,,,1312,547,
,,,,,,,1393,535,
,,,,,,,1432,591,
,,,,,,,1428,635,
,,,,,,,1407,641,
,,,,,,,1296,613,
,,,,,,,1208,610,
,,,,,,,1174,573,
,,,,,,,1084,557,
,,,,,,,871,652,
,,,,,,,1102,671,
,,,,,,,1121,718,
,,,,,,,1129,737,
,,,,,,,1327,726,
,,,,,,,1114,787,
,,,,,,,880,719,
,,,,,,,1136,813,
JL190619-003,ternarius,Q,JL,6.293,27.034,139.566,2011,319.333,its.large.tilt
,,,,,,,1497.667,319.333,
,,,,,,,1561.667,378,
,,,,,,,1679,398,
,,,,,,,1765.667,384.667,
,,,,,,,1839,480.667,
,,,,,,,1817.667,536.667,
,,,,,,,1788.333,543.333,
,,,,,,,1644.333,498,
,,,,,,,1515,488.667,
,,,,,,,1435,416.667,
,,,,,,,1327,388.667,
,,,,,,,992.333,531.333,
,,,,,,,1336.333,570,
,,,,,,,1348.333,658,
,,,,,,,1356.333,683.333,
,,,,,,,1659,667.333,
,,,,,,,1329.667,763.333,
,,,,,,,1000.333,630,
,,,,,,,1373.667,804.667,
JL190619-004,terricola,Q,JL,7.227,28.575,141.338,2033.667,323.333,its.large.tilt
,,,,,,,1443,335.333,
,,,,,,,1519,392.667,
,,,,,,,1648.333,410,
,,,,,,,1733.667,396.667,
,,,,,,,1816.333,492.667,
,,,,,,,1797.667,564.667,
,,,,,,,1763,572.667,
,,,,,,,1608.333,519.333,
,,,,,,,1451,514,
,,,,,,,1367,443.333,
,,,,,,,1231,403.333,
,,,,,,,858.333,559,
,,,,,,,1253,611,
,,,,,,,1250.333,699,
,,,,,,,1265,728.333,
,,,,,,,1615.667,713.667,
,,,,,,,1235.667,817.667,
,,,,,,,863.667,664.333,
,,,,,,,1279.667,859,
JL190619-005,ternarius,Q,JL,6.027,23.963,141.006,1967.667,294,its.large.tilt
,,,,,,,1453,334,
,,,,,,,1522.333,383.333,
,,,,,,,1645,392.667,
,,,,,,,1723.667,375.333,
,,,,,,,1799.667,451.333,
,,,,,,,1791.667,519.333,
,,,,,,,1761,528.667,
,,,,,,,1621,494,
,,,,,,,1475.667,494,
,,,,,,,1402.333,427.333,
,,,,,,,1297,403.333,
,,,,,,,970.333,570,
,,,,,,,1317,583.333,
,,,,,,,1333,660.667,
,,,,,,,1346.333,688.667,
,,,,,,,1638.333,651.333,
,,,,,,,1329,762,
,,,,,,,995.667,660.667,
,,,,,,,1367.667,799.333,
JL190619-006,borealis,W,JL,6.146,26.31,140.643,1891.333,206,
,,,,,,,1355.333,232.667,
,,,,,,,1431.333,280.667,
,,,,,,,1530,292.667,
,,,,,,,1616.667,275.333,
,,,,,,,1678,343.333,
,,,,,,,1683.333,432.667,
,,,,,,,1662,443.333,
,,,,,,,1508.667,392.667,
,,,,,,,1366,399.333,
,,,,,,,1298,338,
,,,,,,,1190,302,
,,,,,,,840.667,467.333,
,,,,,,,1200.667,491.333,
,,,,,,,1228.667,583.333,
,,,,,,,1240.667,608.667,
,,,,,,,1512.667,568.667,
,,,,,,,1214,683.333,
,,,,,,,840.667,564.667,
,,,,,,,1263.333,723.333,
JL190619-007,ternarius,W,JL,4.107,17.378,141.001,1528,421,its.slight.tilt
,,,,,,,1159,432,
,,,,,,,1200,471,
,,,,,,,1267,481,
,,,,,,,1336,470,
,,,,,,,1390,536,
,,,,,,,1381,577,
,,,,,,,1366,583,
,,,,,,,1245,553,
,,,,,,,1156,549,
,,,,,,,1119,501,
,,,,,,,1032,478,
,,,,,,,803,565,
,,,,,,,1049,595,
,,,,,,,1062,654,
,,,,,,,1068,669,
,,,,,,,1274,669,
,,,,,,,1055,721,
,,,,,,,813,636,
,,,,,,,1082,748,
JL190619-008,terricola,W,JL,3.935366082,18.9588665,141.667,1628,406.333,its.large.tilt
,,,,,,,1213.333,463.667,
,,,,,,,1268,503.667,
,,,,,,,1341.333,507.667,
,,,,,,,1418.667,485,
,,,,,,,1488,542.333,
,,,,,,,1472,599.667,
,,,,,,,1446.667,607.667,
,,,,,,,1323,583,
,,,,,,,1213,592,
,,,,,,,1171,550,
,,,,,,,1067,534,
,,,,,,,831,663,
,,,,,,,1093,669,
,,,,,,,1104,724,
,,,,,,,1117,746,
,,,,,,,1365,711,
,,,,,,,1112,805,
,,,,,,,839,731,
,,,,,,,1145,833,
JL190619-009,bimaculatus,W,JL,4.33,20.745,142.042,1569,419,
,,,,,,,1182,446,
,,,,,,,1237,494,
,,,,,,,1313,497,
,,,,,,,1387,478,
,,,,,,,1456,544,
,,,,,,,1444,601,
,,,,,,,1421,606,
,,,,,,,1292,573,
,,,,,,,1180,579,
,,,,,,,1135,528,
,,,,,,,1038,514,
,,,,,,,789,642,
,,,,,,,1065,649,
,,,,,,,1081,717,
,,,,,,,1091,741,
,,,,,,,1339,710,
,,,,,,,1080,795,
,,,,,,,798,718,
,,,,,,,1106,821,
JL190619-010,ternarius,W,JL,4.088,16.958,141.672,1383,553,
,,,,,,,1023,552,
,,,,,,,1062,593,
,,,,,,,1133,604,
,,,,,,,1202,597,
,,,,,,,1249,659,
,,,,,,,1238,700,
,,,,,,,1218,705,
,,,,,,,1107,670,
,,,,,,,1009,662,
,,,,,,,973,620,
,,,,,,,897,597,
,,,,,,,674,680,
,,,,,,,914,715,
,,,,,,,929,763,
,,,,,,,937,781,
,,,,,,,1131,779,
,,,,,,,921,831,
,,,,,,,686,741,
,,,,,,,948,858,
JL190627-001,bimaculatus,W,JL,3.832,13.861,140.677,1683,386,its.slight.tilt
,,,,,,,1329,418,
